Date,Open,High,Low,Close,Adj Close,Volume,Date_str,log_trend_open,log_trend_volume,stock_price_annot,var_percent_annot
1951-06-07,21.559998999999998,21.559998999999998,21.559998999999998,21.559998999999998,21.559998999999998,1340000,1951-06-07,3.070839699658606,14.108180171927094,mode_1,mode_1
1951-06-08,21.49,21.49,21.49,21.49,21.49,1000000,1951-06-08,3.067587710654419,13.815510557964274,mode_1,mode_3
1951-06-11,21.610001,21.610001,21.610001,21.610001,21.610001,1220000,1951-06-11,3.073156216793666,14.01436141670944,mode_1,mode_1
1951-06-12,21.52,21.52,21.52,21.52,21.52,1200000,1951-06-12,3.0689827352935835,13.997832114758229,mode_1,mode_3
1951-06-13,21.549999,21.549999,21.549999,21.549999,21.549999,1060000,1951-06-13,3.0703757701460432,13.87377946608825,mode_1,mode_1
1951-06-14,21.84,21.84,21.84,21.84,21.84,1300000,1951-06-14,3.083743150876704,14.077874822431765,mode_1,mode_1
1951-06-15,22.040001,22.040001,22.040001,22.040001,22.040001,1370000,1951-06-15,3.0928590296567635,14.130321297804308,mode_1,mode_1
1951-06-18,22.049999,22.049999,22.049999,22.049999,22.049999,1050000,1951-06-18,3.09331255654138,13.864300722133706,mode_1,mode_1
1951-06-19,22.02,22.02,22.02,22.02,22.02,1100000,1951-06-19,3.091951131294534,13.9108207377686,mode_1,mode_3
1951-06-20,21.91,21.91,21.91,21.91,21.91,1120000,1951-06-20,3.086943153607375,13.928839243271277,mode_1,mode_3
1951-06-21,21.780001000000002,21.780001000000002,21.780001000000002,21.780001000000002,21.780001000000002,1100000,1951-06-21,3.080992163418496,13.9108207377686,mode_1,mode_3
1951-06-22,21.549999,21.549999,21.549999,21.549999,21.549999,1340000,1951-06-22,3.0703757701460432,14.108180171927094,mode_1,mode_3
1951-06-25,21.290001,21.290001,21.290001,21.290001,21.290001,2440000,1951-06-25,3.0582375258757954,14.707508597269385,mode_1,mode_3
1951-06-26,21.299999,21.299999,21.299999,21.299999,21.299999,1260000,1951-06-26,3.0587070257670215,14.04662227892766,mode_1,mode_1
1951-06-27,21.370001000000002,21.370001000000002,21.370001000000002,21.370001000000002,21.370001000000002,1360000,1951-06-27,3.0619881161256273,14.122995257712235,mode_1,mode_1
1951-06-28,21.1,21.1,21.1,21.1,21.1,1940000,1951-06-28,3.0492730404820207,14.47819853103951,mode_1,mode_3
1951-06-29,20.959999,20.959999,20.959999,20.959999,20.959999,1730000,1951-06-29,3.0426158117429165,14.363631966473962,mode_1,mode_3
1951-07-02,21.1,21.1,21.1,21.1,21.1,1350000,1951-07-02,3.0492730404820207,14.115615150414612,mode_1,mode_1
1951-07-03,21.23,21.23,21.23,21.23,21.23,1250000,1951-07-03,3.055415275715165,14.038654109278484,mode_1,mode_1
1951-07-05,21.639999,21.639999,21.639999,21.639999,21.639999,1410000,1951-07-05,3.0745434077675586,14.15910026235435,mode_1,mode_1
1951-07-06,21.639999,21.639999,21.639999,21.639999,21.639999,1170000,1951-07-06,3.0745434077675586,13.972514306773938,mode_1,mode_3
1951-07-09,21.73,21.73,21.73,21.73,21.73,1110000,1951-07-09,3.078693794268338,13.919870573288517,mode_1,mode_1
1951-07-10,21.629998999999998,21.629998999999998,21.629998999999998,21.629998999999998,21.629998999999998,990000,1951-07-10,3.0740811937328814,13.805460222110773,mode_1,mode_3
1951-07-11,21.68,21.68,21.68,21.68,21.68,970000,1951-07-11,3.0763901765714454,13.785051350479566,mode_1,mode_1
1951-07-12,21.799999,21.799999,21.799999,21.799999,21.799999,1050000,1951-07-12,3.0819099239234826,13.864300722133706,mode_1,mode_1
1951-07-13,21.98,21.98,21.98,21.98,21.98,1320000,1951-07-13,3.090132948975475,14.093142294562554,mode_1,mode_1
1951-07-16,21.73,21.73,21.73,21.73,21.73,1200000,1951-07-16,3.078693794268338,13.997832114758229,mode_1,mode_3
1951-07-17,21.92,21.92,21.92,21.92,21.92,1280000,1951-07-17,3.087399462079815,14.0623706358958,mode_1,mode_1
1951-07-18,21.879998999999998,21.879998999999998,21.879998999999998,21.879998999999998,21.879998999999998,1370000,1951-07-18,3.0855729318499403,14.130321297804308,mode_1,mode_3
1951-07-19,21.84,21.84,21.84,21.84,21.84,1120000,1951-07-19,3.083743150876704,13.928839243271277,mode_1,mode_3
1951-07-20,21.879998999999998,21.879998999999998,21.879998999999998,21.879998999999998,21.879998999999998,1390000,1951-07-20,3.0855729318499403,14.144814305106875,mode_1,mode_1
1951-07-23,22.1,22.1,22.1,22.1,22.1,1320000,1951-07-23,3.095577608523707,14.093142294562554,mode_1,mode_1
1951-07-24,22.440001000000002,22.440001000000002,22.440001000000002,22.440001000000002,22.440001000000002,1740000,1951-07-24,3.1108451252177747,14.369395671190711,mode_1,mode_1
1951-07-25,22.32,22.32,22.32,22.32,22.32,1870000,1951-07-25,3.1054831375131102,14.44144898883077,mode_1,mode_3
1951-07-26,22.469998999999998,22.469998999999998,22.469998999999998,22.469998999999998,22.469998999999998,1480000,1951-07-26,3.112181041693454,14.207552645740298,mode_1,mode_1
1951-07-27,22.530001000000002,22.530001000000002,22.530001000000002,22.530001000000002,22.530001000000002,1450000,1951-07-27,3.114847798829416,14.187074114396758,mode_1,mode_1
1951-07-30,22.629998999999998,22.629998999999998,22.629998999999998,22.629998999999998,22.629998999999998,1600000,1951-07-30,3.1192764154563153,14.28551418721001,mode_1,mode_1
1951-07-31,22.4,22.4,22.4,22.4,22.4,1550000,1951-07-31,3.109060958860994,14.253765488895429,mode_1,mode_3
1951-08-01,22.51,22.51,22.51,22.51,22.51,1680000,1951-08-01,3.113959654918641,14.334304351379442,mode_1,mode_1
1951-08-02,22.82,22.82,22.82,22.82,22.82,2130000,1951-08-02,3.1276373444339294,14.571632537685607,mode_1,mode_1
1951-08-03,22.85,22.85,22.85,22.85,22.85,1570000,1951-08-03,3.128951117340214,14.266586177324491,mode_1,mode_1
1951-08-06,23.01,23.01,23.01,23.01,23.01,1600000,1951-08-06,3.1359289040472746,14.28551418721001,mode_1,mode_1
1951-08-07,23.030001000000002,23.030001000000002,23.030001000000002,23.030001000000002,23.030001000000002,1810000,1951-08-07,3.136797757254217,14.408837403242009,mode_1,mode_1
1951-08-08,22.93,22.93,22.93,22.93,22.93,1410000,1951-08-08,3.132446096869813,14.15910026235435,mode_1,mode_3
1951-08-09,22.84,22.84,22.84,22.84,22.84,1500000,1951-08-09,3.1285133847878095,14.22097566607244,mode_1,mode_3
1951-08-10,22.790001,22.790001,22.790001,22.790001,22.790001,1260000,1951-08-10,3.1263218871364864,14.04662227892766,mode_1,mode_3
1951-08-13,22.799999,22.799999,22.799999,22.799999,22.799999,1320000,1951-08-13,3.126760492100745,14.093142294562554,mode_1,mode_1
1951-08-14,22.700001,22.700001,22.700001,22.700001,22.700001,1180000,1951-08-14,3.1223649685402193,13.981024996441848,mode_1,mode_3
1951-08-15,22.790001,22.790001,22.790001,22.790001,22.790001,1340000,1951-08-15,3.1263218871364864,14.108180171927094,mode_1,mode_1
1951-08-16,22.870001000000002,22.870001000000002,22.870001000000002,22.870001000000002,22.870001000000002,1750000,1951-08-16,3.1298260517600935,14.375126345899696,mode_1,mode_1
1951-08-17,22.940001000000002,22.940001000000002,22.940001000000002,22.940001000000002,22.940001000000002,1620000,1951-08-17,3.1328821552932027,14.297936707208567,mode_1,mode_1
1951-08-20,22.93,22.93,22.93,22.93,22.93,1130000,1951-08-20,3.132446096869813,13.937728190688523,mode_1,mode_3
1951-08-21,22.83,22.83,22.83,22.83,22.83,1400000,1951-08-21,3.1280754605417043,14.151982794585487,mode_1,mode_3
1951-08-22,22.75,22.75,22.75,22.75,22.75,1130000,1951-08-22,3.1245651453969594,13.937728190688523,mode_1,mode_3
1951-08-23,22.9,22.9,22.9,22.9,22.9,1230000,1951-08-23,3.131136910560194,14.0225247273486,mode_1,mode_1
1951-08-24,22.879998999999998,22.879998999999998,22.879998999999998,22.879998999999998,22.879998999999998,1210000,1951-08-24,3.1302631228053026,14.006130917572923,mode_1,mode_3
1951-08-27,22.85,22.85,22.85,22.85,22.85,1080000,1951-08-27,3.128951117340214,13.892471599100402,mode_1,mode_3
1951-08-28,22.9,22.9,22.9,22.9,22.9,1280000,1951-08-28,3.131136910560194,14.0623706358958,mode_1,mode_1
1951-08-29,23.08,23.08,23.08,23.08,23.08,1520000,1951-08-29,3.138966441639899,14.234220892822458,mode_1,mode_1
1951-08-30,23.24,23.24,23.24,23.24,23.24,1950000,1951-08-30,3.1458749319837103,14.48333993053993,mode_1,mode_1
1951-08-31,23.280001000000002,23.280001000000002,23.280001000000002,23.280001000000002,23.280001000000002,1530000,1951-08-31,3.1475946658185627,14.240778293368619,mode_1,mode_1
1951-09-04,23.280001000000002,23.280001000000002,23.280001000000002,23.280001000000002,23.280001000000002,1520000,1951-09-04,3.1475946658185627,14.234220892822458,mode_1,mode_3
1951-09-05,23.42,23.42,23.42,23.42,23.42,1850000,1951-09-05,3.1535903581695712,14.430696197054507,mode_1,mode_1
1951-09-06,23.469998999999998,23.469998999999998,23.469998999999998,23.469998999999998,23.469998999999998,2150000,1951-09-06,3.155722967255347,14.580978400103845,mode_1,mode_1
1951-09-07,23.530001000000002,23.530001000000002,23.530001000000002,23.530001000000002,23.530001000000002,1970000,1951-09-07,3.158276245238208,14.493544100714171,mode_1,mode_1
1951-09-10,23.620001000000002,23.620001000000002,23.620001000000002,23.620001000000002,23.620001000000002,2190000,1951-09-10,3.162093853106218,14.599412101792684,mode_1,mode_1
1951-09-11,23.5,23.5,23.5,23.5,23.5,2040000,1951-09-11,3.1570004211501135,14.528460365820399,mode_1,mode_3
1951-09-12,23.6,23.6,23.6,23.6,23.6,2180000,1951-09-12,3.1612467120315646,14.594835434765272,mode_1,mode_1
1951-09-13,23.709999,23.709999,23.709999,23.709999,23.709999,2350000,1951-09-13,3.1658968579010165,14.669925886120343,mode_1,mode_1
1951-09-14,23.690001000000002,23.690001000000002,23.690001000000002,23.690001000000002,23.690001000000002,2170000,1951-09-14,3.165053060382597,14.590237725516642,mode_1,mode_3
1951-09-17,23.620001000000002,23.620001000000002,23.620001000000002,23.620001000000002,23.620001000000002,1800000,1951-09-17,3.162093853106218,14.403297222866392,mode_1,mode_3
1951-09-18,23.59,23.59,23.59,23.59,23.59,2030000,1951-09-18,3.1608228934195837,14.52354635101797,mode_1,mode_3
1951-09-19,23.59,23.59,23.59,23.59,23.59,2070000,1951-09-19,3.1608228934195837,14.543059165241552,mode_1,mode_3
1951-09-20,23.57,23.57,23.57,23.57,23.57,2100000,1951-09-20,3.1599747169480397,14.557447902693651,mode_1,mode_3
1951-09-21,23.4,23.4,23.4,23.4,23.4,2180000,1951-09-21,3.152736022363656,14.594835434765272,mode_2,mode_3
1951-09-24,23.299999,23.299999,23.299999,23.299999,23.299999,1630000,1951-09-24,3.148453317653199,14.304090572782945,mode_2,mode_3
1951-09-25,23.379998999999998,23.379998999999998,23.379998999999998,23.379998999999998,23.379998999999998,1740000,1951-09-25,3.1518809132723216,14.369395671190711,mode_2,mode_1
1951-09-26,23.4,23.4,23.4,23.4,23.4,1520000,1951-09-26,3.152736022363656,14.234220892822458,mode_2,mode_1
1951-09-27,23.27,23.27,23.27,23.27,23.27,1540000,1951-09-27,3.1471649773142003,14.247292974389811,mode_2,mode_3
1951-09-28,23.26,23.26,23.26,23.26,23.26,1390000,1951-09-28,3.1467351470905185,14.144814305106875,mode_2,mode_3
1951-10-01,23.469998999999998,23.469998999999998,23.469998999999998,23.469998999999998,23.469998999999998,1330000,1951-10-01,3.155722967255347,14.100689500197937,mode_2,mode_1
1951-10-02,23.639999,23.639999,23.639999,23.639999,23.639999,1870000,1951-10-02,3.1629401502367123,14.44144898883077,mode_2,mode_1
1951-10-03,23.790001,23.790001,23.790001,23.790001,23.790001,2780000,1951-10-03,3.1692653663493338,14.83796148566682,mode_3,mode_1
1951-10-04,23.719998999999998,23.719998999999998,23.719998999999998,23.719998999999998,23.719998999999998,1810000,1951-10-04,3.1663185319710077,14.408837403242009,mode_2,mode_3
1951-10-05,23.780001000000002,23.780001000000002,23.780001000000002,23.780001000000002,23.780001000000002,2080000,1951-10-05,3.1688449333147797,14.547878451677501,mode_2,mode_1
1951-10-08,23.77,23.77,23.75,23.75,23.75,2620000,1951-10-08,3.1684242813721024,14.77868487573728,mode_2,mode_3
1951-10-09,23.65,23.65,23.65,23.65,23.65,1750000,1951-10-09,3.1633631149379418,14.375126345899696,mode_2,mode_3
1951-10-10,23.610001,23.610001,23.610001,23.610001,23.610001,1320000,1951-10-10,3.161670393452355,14.093142294562554,mode_2,mode_3
