Date,Date_str,Open,residuals,label
1952-11-14,1952-11-14,24.75,1.001153884525407,pre_crisis
1952-11-17,1952-11-17,24.799999,1.0017918169279176,pre_crisis
1952-11-18,1952-11-18,25.16,1.0057005347137895,pre_crisis
1952-11-19,1952-11-19,25.33,1.0075320455252488,pre_crisis
1952-11-20,1952-11-20,25.280001,1.0075953044340564,pre_crisis
1952-11-21,1952-11-21,25.27,1.0074592980721255,pre_crisis
1952-11-24,1952-11-24,25.42,1.0084169210960845,pre_crisis
1952-11-25,1952-11-25,25.360001,1.0071912401698924,pre_crisis
1952-11-26,1952-11-26,25.52,1.0079714223764078,pre_crisis
1952-11-28,1952-11-28,25.66,1.0091812130535358,pre_crisis
1952-12-01,1952-12-01,25.68,1.0096155048124476,pre_crisis
1952-12-02,1952-12-02,25.74,1.0111820503430493,pre_crisis
1952-12-03,1952-12-03,25.709999,1.011144176290323,pre_crisis
1952-12-04,1952-12-04,25.610001,1.0107221462130453,pre_crisis
1952-12-05,1952-12-05,25.620001,1.0107150214752707,pre_crisis
1952-12-08,1952-12-08,25.76,1.0120383102302315,pre_crisis
1952-12-09,1952-12-09,25.93,1.0138662634464695,pre_crisis
1952-12-10,1952-12-10,25.98,1.014094806178366,pre_crisis
1952-12-11,1952-12-11,25.959999,1.0134170992373168,pre_crisis
1952-12-12,1952-12-12,26.040001,1.014319772590277,pre_crisis
1952-12-15,1952-12-15,26.040001,1.0139454071366971,pre_crisis
1952-12-16,1952-12-16,26.07,1.0148677090792975,pre_crisis
1952-12-17,1952-12-17,26.040001,1.016830002767298,pre_crisis
1952-12-18,1952-12-18,26.030001,1.0158853789777804,pre_crisis
1952-12-19,1952-12-19,26.15,1.0164830656146442,pre_crisis
1952-12-22,1952-12-22,26.299999,1.01894305571131,pre_crisis
1952-12-23,1952-12-23,26.190001,1.0180094328002633,pre_crisis
1952-12-24,1952-12-24,26.209999,1.019224568895302,pre_crisis
1952-12-26,1952-12-26,26.25,1.0198388905456053,pre_crisis
1952-12-29,1952-12-29,26.4,1.022088113019443,pre_crisis
1952-12-30,1952-12-30,26.59,1.0240061071478217,pre_crisis
1952-12-31,1952-12-31,26.57,1.0232145852271934,pre_crisis
1953-01-02,1953-01-02,26.540001,1.0224002023231393,pre_crisis
1953-01-05,1953-01-05,26.66,1.0246453955198456,pre_crisis
1953-01-06,1953-01-06,26.48,1.0223146156904817,pre_crisis
1953-01-07,1953-01-07,26.370001,1.020764571860544,pre_crisis
1953-01-08,1953-01-08,26.33,1.0204353238673474,pre_crisis
1953-01-09,1953-01-09,26.08,1.0173723933941945,pre_crisis
1953-01-12,1953-01-12,25.860001,1.0147765602663452,pre_crisis
1953-01-13,1953-01-13,26.02,1.0165004865412912,pre_crisis
1953-01-14,1953-01-14,26.08,1.0167803152884891,pre_crisis
1953-01-15,1953-01-15,26.129999,1.0169172550283323,pre_crisis
1953-01-16,1953-01-16,26.02,1.0156725196360452,pre_crisis
1953-01-19,1953-01-19,26.01,1.0156387465268428,pre_crisis
1953-01-20,1953-01-20,26.139999,1.0164661797787726,pre_crisis
1953-01-21,1953-01-21,26.09,1.0166239275642606,pre_crisis
1953-01-22,1953-01-22,26.120001,1.0173397969909919,pre_crisis
1953-01-23,1953-01-23,26.07,1.0163256705950692,pre_crisis
1953-01-26,1953-01-26,26.02,1.0152404460890654,pre_crisis
1953-01-27,1953-01-27,26.049999,1.0157475817122932,pre_crisis
1953-01-28,1953-01-28,26.129999,1.015970832070603,pre_crisis
1953-01-29,1953-01-29,26.200001,1.0172187611853232,pre_crisis
1953-01-30,1953-01-30,26.379999,1.0184530531847267,pre_crisis
1953-02-02,1953-02-02,26.51,1.0199215887112723,pre_crisis
1953-02-03,1953-02-03,26.540001,1.0202476414370538,pre_crisis
1953-02-04,1953-02-04,26.42,1.0186215077093617,pre_crisis
1953-02-05,1953-02-05,26.15,1.015307265019007,pre_crisis
1953-02-06,1953-02-06,26.51,1.019381478688964,pre_crisis
1953-02-09,1953-02-09,25.690001,1.010758312155143,pre_crisis
1953-02-10,1953-02-10,25.620001,1.0102038921655683,pre_crisis
1953-02-11,1953-02-11,25.639999,1.0104134727546874,pre_crisis
1953-02-13,1953-02-13,25.74,1.0115858709400223,pre_crisis
1953-02-16,1953-02-16,25.65,1.0101750364278423,pre_crisis
1953-02-17,1953-02-17,25.5,1.0076499006254065,pre_crisis
1953-02-18,1953-02-18,25.48,1.0070623828401477,pre_crisis
1953-02-19,1953-02-19,25.57,1.0079059646842627,pre_crisis
1953-02-20,1953-02-20,25.629999,1.0084012084949912,pre_crisis
1953-02-24,1953-02-24,25.75,1.0089193416147517,pre_crisis
1953-02-25,1953-02-25,25.91,1.0101462409163788,pre_crisis
1953-02-26,1953-02-26,25.950001,1.0105614399954441,pre_crisis
1953-02-27,1953-02-27,25.9,1.0102715181731632,pre_crisis
1953-03-02,1953-03-02,25.93,1.010379290750976,pre_crisis
1953-03-03,1953-03-03,26.0,1.0103181510984676,pre_crisis
1953-03-04,1953-03-04,25.780001,1.0075873905342285,pre_crisis
1953-03-05,1953-03-05,25.790001,1.007632390740095,pre_crisis
1953-03-06,1953-03-06,25.84,1.0085610878883624,pre_crisis
1953-03-09,1953-03-09,25.83,1.007751888556065,pre_crisis
1953-03-10,1953-03-10,25.91,1.0081812157602215,pre_crisis
1953-03-11,1953-03-11,26.120001,1.01126507476736,pre_crisis
1953-03-12,1953-03-12,26.129999,1.0107566387395317,pre_crisis
1953-03-13,1953-03-13,26.18,1.0112396677623796,pre_crisis
1953-03-16,1953-03-16,26.219999,1.0117616373715417,pre_crisis
1953-03-17,1953-03-17,26.33,1.0129117772154954,pre_crisis
1953-03-18,1953-03-18,26.24,1.0114052339824717,standard
1953-03-19,1953-03-19,26.219999,1.0106195606173292,standard
1953-03-20,1953-03-20,26.18,1.0103914479961666,standard
1953-03-23,1953-03-23,26.02,1.0090767116320403,standard
1953-03-24,1953-03-24,26.17,1.0108611282815436,standard
1953-03-25,1953-03-25,26.1,1.0097935429941756,standard
1953-03-26,1953-03-26,25.950001,1.007641126928191,standard
1953-03-27,1953-03-27,25.99,1.0081822142869137,standard
1953-03-30,1953-03-30,25.610001,1.0041021973140887,standard
1953-03-31,1953-03-31,25.290001,1.0000004089519108,standard
1953-04-01,1953-04-01,25.25,0.9991172582613238,standard
1953-04-02,1953-04-02,25.23,0.9987832044605217,standard
1953-04-06,1953-04-06,24.610001,0.9912353562357965,standard
1953-04-07,1953-04-07,24.709999,0.9926871607041312,standard
1953-04-08,1953-04-08,24.93,0.9946948126563161,standard
1953-04-09,1953-04-09,24.879999,0.9941894031769946,standard
1953-04-10,1953-04-10,24.82,0.9931929870670886,standard
1953-04-13,1953-04-13,24.77,0.9920272345464243,standard
1953-04-14,1953-04-14,24.860001,0.9928742513560099,standard
1953-04-15,1953-04-15,24.959999,0.993888857039501,standard
1953-04-16,1953-04-16,24.91,0.993728378995394,standard
1953-04-17,1953-04-17,24.620001,0.9898592716500476,standard
1953-04-20,1953-04-20,24.73,0.9915308766545335,standard
1953-04-21,1953-04-21,24.67,0.990675945484938,standard
1953-04-22,1953-04-22,24.459999,0.9880750296341143,standard
1953-04-23,1953-04-23,24.190001,0.9844988945528145,standard
1953-04-24,1953-04-24,24.200001,0.9842045271898099,standard
1953-04-27,1953-04-27,24.34,0.9861064019264758,standard
1953-04-28,1953-04-28,24.52,0.9888831751558649,standard
1953-04-29,1953-04-29,24.68,0.9907794993066777,standard
1953-04-30,1953-04-30,24.620001,0.9889239712216168,standard
1953-05-01,1953-05-01,24.73,0.9898784356466733,standard
1953-05-04,1953-05-04,25.0,0.9927484222177652,standard
1953-05-05,1953-05-05,25.030001,0.9930423765065796,standard
1953-05-06,1953-05-06,25.0,0.9924652869214838,standard
1953-05-07,1953-05-07,24.9,0.9909853691785625,standard
1953-05-08,1953-05-08,24.9,0.9912167176966536,standard
1953-05-11,1953-05-11,24.91,0.9915069563639457,standard
1953-05-12,1953-05-12,24.74,0.9898514074325441,standard
1953-05-13,1953-05-13,24.709999,0.9892433756437211,standard
1953-05-14,1953-05-14,24.85,0.990654868004013,standard
1953-05-15,1953-05-15,24.84,0.9903607164315853,standard
1953-05-18,1953-05-18,24.75,0.9892563250159448,standard
1953-05-19,1953-05-19,24.700001,0.9884113223823673,standard
1953-05-20,1953-05-20,24.93,0.991082717236548,standard
1953-05-21,1953-05-21,25.059999,0.9923914076380185,standard
1953-05-22,1953-05-22,25.030001,0.9914724376472022,standard
1953-05-25,1953-05-25,24.99,0.9903078242901036,standard
1953-05-26,1953-05-26,24.870001,0.9895227734732164,standard
1953-05-27,1953-05-27,24.639999,0.9868815823762178,standard
1953-05-28,1953-05-28,24.459999,0.984498366394086,standard
1953-05-29,1953-05-29,24.540001,0.9849575502727429,standard
1953-06-01,1953-06-01,24.15,0.9799839653552376,crisis
1953-06-02,1953-06-02,24.219999,0.9802344281863175,crisis
1953-06-03,1953-06-03,24.18,0.97991357284144,crisis
1953-06-04,1953-06-04,24.030001,0.9775404932510477,crisis
1953-06-05,1953-06-05,24.09,0.97748118453722,crisis
1953-06-08,1953-06-08,24.01,0.9763140216400475,crisis
1953-06-09,1953-06-09,23.6,0.9707050544763963,crisis
1953-06-10,1953-06-10,23.540001,0.969622743125255,crisis
1953-06-11,1953-06-11,23.75,0.9718719562991788,crisis
1953-06-12,1953-06-12,23.82,0.972874949720831,crisis
1953-06-15,1953-06-15,23.620001,0.970448419086724,crisis
1953-06-16,1953-06-16,23.549999,0.9698419251263896,crisis
1953-06-17,1953-06-17,23.85,0.973783974248217,crisis
1953-06-18,1953-06-18,23.84,0.9738233841148485,crisis
1953-06-19,1953-06-19,23.84,0.9739525508628618,crisis
1953-06-22,1953-06-22,23.959999,0.9753084202021266,crisis
1953-06-23,1953-06-23,24.120001,0.9774032028763753,crisis
1953-06-24,1953-06-24,24.09,0.9758804719193644,crisis
1953-06-25,1953-06-25,24.190001,0.9768601813421632,crisis
1953-06-26,1953-06-26,24.209999,0.9767185402869233,crisis
1953-06-29,1953-06-29,24.139999,0.9754408021541189,crisis
1953-06-30,1953-06-30,24.139999,0.9759827550043367,crisis
1953-07-01,1953-07-01,24.24,0.9773312126562462,crisis
1953-07-02,1953-07-02,24.309999,0.9783795318228102,crisis
1953-07-03,1953-07-03,24.360001,0.9795435735870014,crisis
1953-07-06,1953-07-06,24.379999,0.9798658853722033,crisis
1953-07-07,1953-07-07,24.51,0.9812013929834241,crisis
1953-07-08,1953-07-08,24.5,0.9807303579696938,crisis
1953-07-09,1953-07-09,24.43,0.9795474637399326,crisis
1953-07-10,1953-07-10,24.41,0.9797201328020764,crisis
1953-07-13,1953-07-13,24.17,0.9771863227837949,crisis
1953-07-14,1953-07-14,24.08,0.9758494452431116,crisis
1953-07-15,1953-07-15,24.15,0.9769554591035403,crisis
1953-07-16,1953-07-16,24.18,0.9765867219933442,crisis
1953-07-17,1953-07-17,24.35,0.9784869511678614,crisis
1953-07-20,1953-07-20,24.219999,0.9761584522057823,crisis
1953-07-21,1953-07-21,24.16,0.975081491278767,crisis
1953-07-22,1953-07-22,24.190001,0.9758274343241046,crisis
1953-07-23,1953-07-23,24.23,0.9763869803246881,crisis
1953-07-24,1953-07-24,24.23,0.9755089192565656,crisis
1953-07-27,1953-07-27,24.07,0.9737156920746097,crisis
1953-07-28,1953-07-28,24.110001,0.9742623982794175,crisis
1953-07-29,1953-07-29,24.26,0.9751652873252358,crisis
1953-07-30,1953-07-30,24.49,0.9773713554679215,crisis
1953-07-31,1953-07-31,24.75,0.980414469929874,crisis
1953-08-03,1953-08-03,24.84,0.9808539837452814,crisis
1953-08-04,1953-08-04,24.780001,0.9792121530349749,crisis
1953-08-05,1953-08-05,24.68,0.9778041658737378,crisis
1953-08-06,1953-08-06,24.799999,0.9791948263796271,crisis
1953-08-07,1953-08-07,24.780001,0.9783477205519517,crisis
1953-08-10,1953-08-10,24.75,0.9777769437239663,crisis
1953-08-11,1953-08-11,24.719999,0.9768321246311943,crisis
1953-08-12,1953-08-12,24.780001,0.9778274666781748,crisis
1953-08-13,1953-08-13,24.73,0.9776558572883363,crisis
1953-08-14,1953-08-14,24.620001,0.9766995714654138,crisis
1953-08-17,1953-08-17,24.559999,0.9766046499917016,crisis
1953-08-18,1953-08-18,24.459999,0.9758939660244313,crisis
1953-08-19,1953-08-19,24.309999,0.9737852910121507,crisis
1953-08-20,1953-08-20,24.290001,0.9733941105045568,crisis
1953-08-21,1953-08-21,24.35,0.9738383249809116,crisis
1953-08-24,1953-08-24,24.09,0.9706432242905592,crisis
1953-08-25,1953-08-25,23.93,0.968630083123403,crisis
1953-08-26,1953-08-26,23.860001,0.9680785244322505,crisis
1953-08-27,1953-08-27,23.790001,0.9664972665071261,crisis
1953-08-28,1953-08-28,23.74,0.9662189433776462,crisis
1953-08-31,1953-08-31,23.32,0.9608695925646679,crisis
1953-09-01,1953-09-01,23.42,0.9620940817012327,crisis
1953-09-02,1953-09-02,23.559999,0.963615097512069,crisis
1953-09-03,1953-09-03,23.51,0.962514435453471,crisis
1953-09-04,1953-09-04,23.57,0.9635628556599892,crisis
1953-09-08,1953-09-08,23.610001,0.9639984647609932,crisis
1953-09-09,1953-09-09,23.65,0.963928734772483,crisis
1953-09-10,1953-09-10,23.41,0.9610361143032036,crisis
1953-09-11,1953-09-11,23.139999,0.9576738053193855,crisis
1953-09-14,1953-09-14,22.709999,0.9518310122496985,crisis
1953-09-15,1953-09-15,22.9,0.9542286288909999,crisis
1953-09-16,1953-09-16,23.01,0.9545013502780048,crisis
1953-09-17,1953-09-17,23.07,0.9549446085723621,crisis
1953-09-18,1953-09-18,22.950001,0.9541684313671515,crisis
1953-09-21,1953-09-21,22.879999,0.9532856108671542,crisis
1953-09-22,1953-09-22,23.200001,0.9576355606686037,crisis
1953-09-23,1953-09-23,23.23,0.9575380434629606,crisis
1953-09-24,1953-09-24,23.24,0.957235636598805,crisis
1953-09-25,1953-09-25,23.299999,0.957955034551112,crisis
1953-09-28,1953-09-28,23.450001,0.9597955546115365,crisis
1953-09-29,1953-09-29,23.49,0.9606812249347533,crisis
1953-09-30,1953-09-30,23.35,0.959019524253432,crisis
1953-10-01,1953-10-01,23.49,0.9615210502468159,crisis
1953-10-02,1953-10-02,23.59,0.9619659621905655,crisis
1953-10-05,1953-10-05,23.48,0.9605167666494087,crisis
1953-10-06,1953-10-06,23.389999,0.9595760691234924,crisis
1953-10-07,1953-10-07,23.58,0.9613825915628204,crisis
1953-10-08,1953-10-08,23.620001,0.9614574418980458,crisis
1953-10-09,1953-10-09,23.66,0.9618290140323645,crisis
1953-10-13,1953-10-13,23.57,0.9600475807142899,crisis
1953-10-14,1953-10-14,23.68,0.9616335278149732,crisis
1953-10-15,1953-10-15,23.950001,0.9647766768548873,crisis
1953-10-16,1953-10-16,24.139999,0.9667518709212843,crisis
1953-10-19,1953-10-19,24.16,0.9666246949725389,crisis
1953-10-20,1953-10-20,24.17,0.9668059503553698,crisis
1953-10-21,1953-10-21,24.190001,0.9667673320438679,crisis
1953-10-22,1953-10-22,24.299999,0.9677843028814456,crisis
1953-10-23,1953-10-23,24.35,0.9688516414689061,crisis
1953-10-26,1953-10-26,24.309999,0.968286220822485,crisis
1953-10-27,1953-10-27,24.26,0.9669457827228908,crisis
1953-10-28,1953-10-28,24.290001,0.9667612682940937,crisis
1953-10-29,1953-10-29,24.58,0.9702899482538984,crisis
1953-10-30,1953-10-30,24.540001,0.9703694507973967,crisis
1953-11-02,1953-11-02,24.66,0.971277743392733,crisis
1953-11-04,1953-11-04,24.51,0.9695172383183595,crisis
1953-11-05,1953-11-05,24.639999,0.9706108850763354,crisis
1953-11-06,1953-11-06,24.610001,0.9706948903535487,crisis
1953-11-09,1953-11-09,24.66,0.9705807230941632,crisis
1953-11-10,1953-11-10,24.370001,0.966625867081029,crisis
1953-11-12,1953-11-12,24.459999,0.9674000835446369,crisis
1953-11-13,1953-11-13,24.540001,0.9680350753359389,crisis
1953-11-16,1953-11-16,24.379999,0.9663606916230321,crisis
1953-11-17,1953-11-17,24.25,0.9651447535614494,crisis
1953-11-18,1953-11-18,24.290001,0.9649889518971287,crisis
1953-11-19,1953-11-19,24.4,0.966449321269849,crisis
1953-11-20,1953-11-20,24.440001,0.9672237842193528,crisis
1953-11-23,1953-11-23,24.360001,0.9661481516527723,crisis
1953-11-24,1953-11-24,24.5,0.9674430180751552,crisis
1953-11-25,1953-11-25,24.52,0.9677689792885985,crisis
1953-11-27,1953-11-27,24.66,0.9693112877428829,crisis
1953-11-30,1953-11-30,24.76,0.9701407830839209,crisis
1953-12-01,1953-12-01,24.780001,0.9700822347805507,crisis
1953-12-02,1953-12-02,24.950001,0.9718994076436227,crisis
1953-12-03,1953-12-03,24.969999,0.9710844501232119,crisis
1953-12-04,1953-12-04,24.98,0.9714100886366743,crisis
1953-12-07,1953-12-07,24.950001,0.9700649429599104,crisis
1953-12-08,1953-12-08,24.870001,0.9688451414816891,crisis
1953-12-09,1953-12-09,24.84,0.9679530606939923,crisis
1953-12-10,1953-12-10,24.780001,0.9667498259339944,crisis
1953-12-11,1953-12-11,24.76,0.9661798896136535,crisis
1953-12-14,1953-12-14,24.690001,0.9652021307610634,crisis
1953-12-15,1953-12-15,24.709999,0.9653682043765253,crisis
1953-12-16,1953-12-16,24.959999,0.9685292851409668,crisis
1953-12-17,1953-12-17,24.940001,0.9679981961207254,crisis
1953-12-18,1953-12-18,24.99,0.9683815742788596,crisis
1953-12-21,1953-12-21,24.950001,0.9679779013248996,crisis
1953-12-22,1953-12-22,24.76,0.9667231152346595,crisis
1953-12-23,1953-12-23,24.690001,0.9652854742406486,crisis
1953-12-24,1953-12-24,24.799999,0.9666532188673722,crisis
1953-12-28,1953-12-28,24.709999,0.9653318256812918,crisis
1953-12-29,1953-12-29,24.549999,0.9635881136189364,crisis
1953-12-30,1953-12-30,24.76,0.9664928276947718,crisis
1953-12-31,1953-12-31,24.809999,0.9665276164478676,crisis
1954-01-04,1954-01-04,24.950001,0.9676462201486452,crisis
1954-01-05,1954-01-05,25.1,0.9690052520501419,crisis
1954-01-06,1954-01-06,25.139999,0.9697401584871511,crisis
1954-01-07,1954-01-07,25.059999,0.9685466766144524,crisis
1954-01-08,1954-01-08,24.93,0.9674684116611497,crisis
1954-01-11,1954-01-11,24.799999,0.9653314325173086,crisis
1954-01-12,1954-01-12,24.93,0.9659157584680238,crisis
1954-01-13,1954-01-13,25.07,0.9674102752038064,crisis
1954-01-14,1954-01-14,25.190001,0.9690960294251252,crisis
1954-01-15,1954-01-15,25.43,0.9717594297963605,crisis
1954-01-18,1954-01-18,25.43,0.9720520250645167,crisis
1954-01-19,1954-01-19,25.68,0.9743373337147984,crisis
1954-01-20,1954-01-20,25.75,0.9749574367577882,crisis
1954-01-21,1954-01-21,25.790001,0.9755882387023114,crisis
1954-01-22,1954-01-22,25.85,0.976387783211267,crisis
1954-01-25,1954-01-25,25.93,0.9769857063924815,crisis
1954-01-26,1954-01-26,26.09,0.9782619452792877,crisis
1954-01-27,1954-01-27,26.01,0.9771754488749164,crisis
1954-01-28,1954-01-28,26.02,0.9770729964416713,crisis
1954-01-29,1954-01-29,26.08,0.9781463234588363,crisis
1954-02-01,1954-02-01,25.99,0.977062049572518,crisis
1954-02-02,1954-02-02,25.92,0.9760451547851992,crisis
1954-02-03,1954-02-03,26.01,0.9767452697082907,crisis
1954-02-04,1954-02-04,26.200001,0.9786206782423175,crisis
1954-02-05,1954-02-05,26.299999,0.9795052043270848,crisis
1954-02-08,1954-02-08,26.23,0.9784766743943024,crisis
1954-02-09,1954-02-09,26.17,0.9772408379537879,crisis
1954-02-10,1954-02-10,26.139999,0.9766224101478685,crisis
1954-02-11,1954-02-11,26.059999,0.9760025610168671,crisis
1954-02-12,1954-02-12,26.120001,0.9768189564946914,crisis
1954-02-15,1954-02-15,26.040001,0.976037290785932,crisis
1954-02-16,1954-02-16,25.809999,0.9732587006999724,crisis
1954-02-17,1954-02-17,25.860001,0.9737688512300514,crisis
1954-02-18,1954-02-18,25.860001,0.9733143425146286,crisis
1954-02-19,1954-02-19,25.92,0.9741451556546916,crisis
1954-02-23,1954-02-23,25.83,0.9715456930302433,crisis
1954-02-24,1954-02-24,25.83,0.9711150732546525,crisis
1954-02-25,1954-02-25,25.91,0.9715147480400442,crisis
1954-02-26,1954-02-26,26.15,0.9739660552669449,crisis
1954-03-01,1954-03-01,26.25,0.9744558727264503,crisis
1954-03-02,1954-03-02,26.32,0.9749671385068699,crisis
1954-03-03,1954-03-03,26.32,0.9750067131048501,crisis
1954-03-04,1954-03-04,26.41,0.975575766092856,crisis
1954-03-05,1954-03-05,26.52,0.9765590149942144,crisis
1954-03-08,1954-03-08,26.450001,0.975631123449017,crisis
1954-03-09,1954-03-09,26.51,0.97562445467835,crisis
