index,Date,Open,High,Low,Close,Adj Close,Volume,Date_str,label,residuals,seasonal,trend
3832,1966-03-29,89.620003,90.040001,88.629997,89.269997,89.269997,8300000,1966-03-29,standard,1.003470236022455,1.002300786918726,4.469747837829397
3833,1966-03-30,89.269997,89.57,88.309998,88.779999,88.779999,7980000,1966-03-30,standard,1.0029852802938874,1.0018787882107478,4.469898488765466
3834,1966-03-31,88.779999,89.699997,88.470001,89.230003,89.230003,6690000,1966-03-31,standard,1.0018124902223342,1.001788488951951,4.47005033976166
3835,1966-04-01,89.230003,90.370003,88.959999,89.940002,89.940002,9050000,1966-04-01,standard,1.0030885061058346,1.0016079039209245,4.470201242482622
3836,1966-04-04,89.940002,91.330002,89.91999799999998,90.760002,90.760002,9360000,1966-04-04,standard,1.0050894945863122,1.0013423172950164,4.470359750392279
3837,1966-04-05,90.760002,92.040001,90.470001,91.309998,91.309998,10560000,1966-04-05,standard,1.0067597823260181,1.001660468068805,4.4705255583706744
3838,1966-04-06,91.309998,92.099998,90.769997,91.559998,91.559998,9040000,1966-04-06,standard,1.0077840284020696,1.0019453966916236,4.470695293903964
3839,1966-04-07,91.559998,92.419998,90.989998,91.760002,91.760002,9650000,1966-04-07,standard,1.0083691351379167,1.0019320275546184,4.470867053113584
3840,1966-04-11,91.760002,92.599998,91.080002,91.790001,91.790001,9310000,1966-04-11,standard,1.0081988465124976,1.0025470948391095,4.4710376168555594
3841,1966-04-12,91.790001,92.510002,90.919998,91.449997,91.449997,10500000,1966-04-12,standard,1.0074313088451647,1.003345590677427,4.471206463660913
3842,1966-04-13,91.449997,92.809998,90.730003,91.540001,91.540001,10440000,1966-04-13,standard,1.0064399551632166,1.003469843510526,4.4713819314223775
3843,1966-04-14,91.540001,92.800003,91.120003,91.870003,91.870003,12980000,1966-04-14,standard,1.0066245317377562,1.0034631453895808,4.471565749223918
3844,1966-04-15,91.870003,92.75,91.279999,91.989998,91.989998,10270000,1966-04-15,standard,1.0071951745615564,1.003651345380878,4.471754114531788
3845,1966-04-18,91.989998,92.589996,91.089996,91.580002,91.580002,9150000,1966-04-18,standard,1.0075232848521305,1.0035731334750106,4.471937155065028
3846,1966-04-19,91.580002,92.309998,90.889999,91.57,91.57,8820000,1966-04-19,standard,1.0060422205816857,1.004018359849623,4.472112301494309
3847,1966-04-20,91.57,92.75,91.339996,92.080002,92.080002,10530000,1966-04-20,standard,1.0055882824045392,1.0044078815916513,4.472287821050021
3848,1966-04-21,92.080002,93.019997,91.779999,92.419998,92.419998,9560000,1966-04-21,standard,1.006578351221941,1.0046145817599799,4.472462050561082
3849,1966-04-22,92.419998,92.870003,91.599998,92.269997,92.269997,8650000,1966-04-22,standard,1.0065778682512403,1.005395380692779,4.472632704795114
3850,1966-04-25,92.269997,92.860001,91.410004,92.080002,92.080002,7270000,1966-04-25,standard,1.006054765168389,1.0055181737885743,4.472806075374445
3851,1966-04-26,92.080002,92.769997,91.470001,91.989998,91.989998,7540000,1966-04-26,standard,1.0051610369670598,1.0059143817264882,4.4729811126939545
3852,1966-04-27,91.989998,92.489998,91.099998,91.760002,91.760002,7950000,1966-04-27,standard,1.0047543394361302,1.006065185219501,4.473153471843913
3853,1966-04-28,91.760002,91.919998,90.239998,91.129997,91.129997,8310000,1966-04-28,standard,1.0047631769131165,1.0054595218354283,4.4733306554437
3854,1966-04-29,91.129997,91.860001,90.57,91.059998,91.059998,7220000,1966-04-29,standard,1.003563365868457,1.0050866346088703,4.473510076504433
3855,1966-05-02,91.059998,91.75,90.43,90.900002,90.900002,7070000,1966-05-02,standard,1.0029792676820044,1.0054625137177116,4.473679973585936
3856,1966-05-03,90.900002,91.099998,89.459999,89.849998,89.849998,8020000,1966-05-03,standard,1.0023348984655178,1.0056813526977237,4.4738372727844515
3857,1966-05-04,89.849998,90.110001,88.540001,89.389999,89.389999,9740000,1966-05-04,standard,1.0003384873173486,1.0050590052027004,4.473985625726882
3858,1966-05-05,89.389999,89.769997,87.599998,87.93,87.93,10100000,1966-05-05,standard,0.9999774455211692,1.0042420038235782,4.474130867423737
3859,1966-05-06,87.93,88.519997,86.239998,87.839996,87.839996,13110000,1966-05-06,standard,0.9970954626024695,1.0034211684120469,4.474273955162979
3860,1966-05-09,87.839996,87.959999,85.91999799999998,86.32,86.32,9290000,1966-05-09,standard,0.997185436143038,1.0030696450647618,4.4744142508833
3861,1966-05-10,86.32,87.879997,86.120003,87.08000200000002,87.08000200000002,9050000,1966-05-10,standard,0.9940165267879739,1.002310296557041,4.474559021191042
3862,1966-05-11,87.08000200000002,88.379997,86.839996,87.230003,87.230003,7470000,1966-05-11,standard,0.9960196952501154,1.002227224991582,4.474711453877903
3863,1966-05-12,87.230003,87.489998,85.720001,86.230003,86.230003,8210000,1966-05-12,standard,0.99608409258715,1.002512363831543,4.47487304680406
3864,1966-05-13,86.230003,86.309998,84.769997,85.470001,85.470001,8970000,1966-05-13,standard,0.9935746246069941,1.0024127277431127,4.4750443310599355
3865,1966-05-16,85.470001,86.040001,83.900002,84.410004,84.410004,9260000,1966-05-16,standard,0.9924068398892789,1.0015609735179671,4.475213817129933
3866,1966-05-17,84.410004,85.029999,83.18,83.629997,83.629997,9870000,1966-05-17,standard,0.9900811799568123,1.0010613345640478,4.475373595108477
3867,1966-05-18,83.720001,85.639999,83.720001,85.120003,85.120003,9310000,1966-05-18,standard,0.9881186100396828,1.0011579537275583,4.47553257249492
3868,1966-05-19,85.120003,86.33000200000002,84.540001,85.019997,85.019997,8640000,1966-05-19,standard,0.9914308339866349,1.0015144517174344,4.475694893310931
3869,1966-05-20,85.019997,85.790001,84.209999,85.43,85.43,6430000,1966-05-20,standard,0.9916610216902298,1.0009804135041787,4.475858979045617
3870,1966-05-23,85.43,86.910004,85.290001,86.199997,86.199997,7080000,1966-05-23,standard,0.992677224584774,1.0010028971338163,4.476018088502461
3871,1966-05-24,86.199997,87.699997,86.190002,86.769997,86.769997,7210000,1966-05-24,standard,0.994204129121864,1.0014486746398146,4.476166500415821
3872,1966-05-25,86.769997,87.480003,86.050003,87.07,87.07,5820000,1966-05-25,standard,0.9957250450000678,1.001366500196801,4.476306188824455
3873,1966-05-26,87.07,87.879997,86.540001,87.07,87.07,6080000,1966-05-26,standard,0.9966276228585179,1.001203597622494,4.476438971799694
3874,1966-05-27,87.07,87.41999799999998,86.43,87.33000200000002,87.33000200000002,4790000,1966-05-27,standard,0.9958588108252509,1.0019474415304512,4.4765689577382455
3875,1966-05-31,87.33000200000002,87.650002,85.800003,86.129997,86.129997,5770000,1966-05-31,standard,0.9964274788396892,1.0020162351243713,4.476693330457626
3876,1966-06-01,86.129997,86.650002,85.279999,86.099998,86.099998,5290000,1966-06-01,standard,0.9933603403323746,1.001971921670903,4.476812952305809
3877,1966-06-02,86.099998,86.849998,85.550003,85.959999,85.959999,5080000,1966-06-02,standard,0.9934985614824071,1.0017269943723566,4.476934528841605
3878,1966-06-03,85.959999,86.550003,85.43,86.059998,86.059998,4430000,1966-06-03,standard,0.9940140856146199,1.0008148507749488,4.477055033913164
3879,1966-06-06,86.059998,86.279999,85.029999,85.41999799999998,85.41999799999998,4260000,1966-06-06,standard,0.9945744908800389,1.0004865460034231,4.477169095852676
3880,1966-06-07,85.41999799999998,85.540001,84.25,84.83000200000002,84.83000200000002,5040000,1966-06-07,standard,0.9935193968402352,0.9998453955114411,4.477283461541203
3881,1966-06-08,84.83000200000002,85.43,84.309998,84.93,84.93,4580000,1966-06-08,standard,0.9922829783039645,0.9995033002867275,4.477408299709605
3882,1966-06-09,84.93,85.980003,84.559998,85.5,85.5,5810000,1966-06-09,standard,0.992049219138181,0.9999749912685132,4.477538401670583
3883,1966-06-10,85.5,86.970001,85.32,86.440002,86.440002,8240000,1966-06-10,standard,0.9933840800221783,1.0001070202738407,4.477664213571435
3884,1966-06-13,86.440002,87.589996,86.199997,86.83000200000002,86.83000200000002,7600000,1966-06-13,standard,0.9952370300487386,1.0006697411932877,4.477793471756412
3885,1966-06-14,86.83000200000002,87.57,86.019997,87.07,87.07,7600000,1966-06-14,standard,0.9966383023667467,1.0002410501081307,4.477929876527777
3886,1966-06-15,87.07,87.739998,86.33000200000002,86.730003,86.730003,8520000,1966-06-15,standard,0.997473727258037,0.9999893692839685,4.47807271072199
3887,1966-06-16,86.730003,87.18,85.879997,86.470001,86.470001,6870000,1966-06-16,standard,0.9964879253457328,1.0000688886966718,4.478220308036799
3888,1966-06-17,86.470001,87.110001,85.889999,86.510002,86.510002,6580000,1966-06-17,standard,0.9966543228370492,0.9991965433536891,4.478366849515369
3889,1966-06-20,86.510002,87.029999,85.839996,86.480003,86.480003,5940000,1966-06-20,standard,0.99724082668523,0.9986804157754103,4.478510489651139
3890,1966-06-21,86.480003,87.279999,86.07,86.709999,86.709999,6860000,1966-06-21,standard,0.996660618781833,0.9991537070649169,4.478646706702973
3891,1966-06-22,86.709999,87.379997,86.150002,86.849998,86.849998,7800000,1966-06-22,standard,0.9972484229119658,0.9991292658839267,4.478782017460777
3892,1966-06-23,86.849998,87.730003,86.110001,86.5,86.5,7930000,1966-06-23,standard,0.9977593314211727,0.9989471381020869,4.47892337400076
3893,1966-06-24,86.5,87.309998,85.68,86.58000200000002,86.58000200000002,7140000,1966-06-24,standard,0.9970318192052503,0.9987398844756442,4.479066481422726
3894,1966-06-27,86.58000200000002,87.309998,85.769997,86.08000200000002,86.08000200000002,5330000,1966-06-27,standard,0.9969609475432829,0.9989855324829024,4.4792116294216235
3895,1966-06-28,86.08000200000002,86.43,85.0,85.66999799999998,85.66999799999998,6280000,1966-06-28,standard,0.9953202479450488,0.9993009610808263,4.479355985747381
3896,1966-06-29,85.66999799999998,85.980003,84.519997,84.860001,84.860001,6020000,1966-06-29,standard,0.9938795715805078,0.999646345928291,4.479493597772809
3897,1966-06-30,84.860001,85.370003,83.75,84.739998,84.739998,7250000,1966-06-30,standard,0.9917371549049706,0.9996381324324387,4.479624935132112
3898,1966-07-01,84.739998,86.08000200000002,84.739998,85.610001,85.610001,5200000,1966-07-01,standard,0.9918774095955025,0.9991498478046856,4.479752452611867
3899,1966-07-05,85.610001,86.410004,85.089996,85.82,85.82,4610000,1966-07-05,standard,0.9942171344578618,0.999062914882861,4.479882422625024
3900,1966-07-06,85.82,87.379997,85.57,87.059998,87.059998,6860000,1966-07-06,standard,0.9938168957576565,0.9999860482449588,4.480014594404849
3901,1966-07-07,87.059998,88.019997,86.66999799999998,87.379997,87.379997,7200000,1966-07-07,standard,0.9971414312786001,0.9998349032164373,4.480141849157735
3902,1966-07-08,87.379997,88.040001,86.849998,87.610001,87.610001,6100000,1966-07-08,standard,0.9987275619278867,0.9990400757707734,4.480262485873723
3903,1966-07-11,87.610001,88.190002,86.970001,87.449997,87.449997,6200000,1966-07-11,standard,0.9991235457825961,0.9992057728853813,4.480377322037589
3904,1966-07-12,87.449997,87.779999,86.449997,86.879997,86.879997,5180000,1966-07-12,standard,0.9982633707578358,0.9996327640534796,4.4804906580380255
3905,1966-07-13,86.879997,87.059998,85.83000200000002,86.300003,86.300003,5580000,1966-07-13,standard,0.9965427492457865,0.9998682202383282,4.480606814898482
3906,1966-07-14,86.300003,87.339996,85.849998,86.82,86.82,5950000,1966-07-14,standard,0.9948346549068809,1.0000564346900078,4.480722549047576
3907,1966-07-15,86.82,87.68,86.440002,87.08000200000002,87.08000200000002,6090000,1966-07-15,standard,0.9967497508980415,0.9994544330675296,4.480837499149937
3908,1966-07-18,87.08000200000002,87.589996,86.41999799999998,86.989998,86.989998,5110000,1966-07-18,standard,0.9978593292704232,0.9989851791025697,4.480957147674581
3909,1966-07-19,86.989998,87.16999799999998,85.75,86.33000200000002,86.33000200000002,5960000,1966-07-19,standard,0.99782939343733,0.9987562283551537,4.4810811546196625
3910,1966-07-20,86.33000200000002,86.639999,85.260002,85.510002,85.510002,5470000,1966-07-20,standard,0.9962482308280487,0.9986057650499853,4.481214091049864
3911,1966-07-21,85.510002,86.239998,84.769997,85.519997,85.519997,6200000,1966-07-21,standard,0.9936769105694777,0.9990154735507929,4.481353463751123
3912,1966-07-22,85.519997,86.110001,84.93,85.410004,85.410004,6540000,1966-07-22,standard,0.9938178025850143,0.998870714761613,4.481485245945177
3913,1966-07-25,85.410004,85.57,83.559998,83.83000200000002,83.83000200000002,7050000,1966-07-25,standard,0.9936095400040785,0.9987620163359604,4.481615533052372
3914,1966-07-26,83.83000200000002,84.66999799999998,83.050003,83.699997,83.699997,7610000,1966-07-26,standard,0.9895120598753699,0.9986547575278806,4.481761229113029
3915,1966-07-27,83.699997,84.83000200000002,83.5,84.099998,84.099998,6070000,1966-07-27,standard,0.9891002542213738,0.9986854457382135,4.4819182172134155
3916,1966-07-28,84.099998,84.760002,83.440002,83.769997,83.769997,5680000,1966-07-28,standard,0.9891505691903496,0.999675093544133,4.482074960921511
3917,1966-07-29,83.769997,84.300003,83.099998,83.599998,83.599998,5150000,1966-07-29,standard,0.9882202654277955,0.9996928433651959,4.482234981206946
3918,1966-08-01,83.5,83.5,81.980003,82.309998,82.309998,5880000,1966-08-01,standard,0.9873432038937567,0.9998149856176753,4.482398244259816
3919,1966-08-02,82.309998,83.040001,81.769997,82.33000200000002,82.33000200000002,5710000,1966-08-02,standard,0.9837182970912459,1.0002078198455224,4.482559893704525
3920,1966-08-03,82.33000200000002,83.709999,82.300003,83.150002,83.150002,6220000,1966-08-03,standard,0.9835669477555289,1.0003818695971243,4.482716619128316
3921,1966-08-04,83.150002,84.540001,83.07,83.93,83.93,6880000,1966-08-04,standard,0.9854861428440389,1.0006445724031132,4.482862261114561
3922,1966-08-05,83.93,84.699997,83.43,84.0,84.0,5500000,1966-08-05,standard,0.9875834551624805,1.0005989315952883,4.482994754786039
3923,1966-08-08,84.0,84.309998,82.970001,83.75,83.75,4900000,1966-08-08,standard,0.9882275179658764,1.0001068281442274,4.4831209745977345
3924,1966-08-09,83.75,84.360001,83.040001,83.489998,83.489998,6270000,1966-08-09,standard,0.9872957596402067,1.0003501975178177,4.483242283866529
3925,1966-08-10,83.489998,83.83000200000002,82.690002,83.110001,83.110001,5290000,1966-08-10,standard,0.9867237337732048,1.0002027364365327,4.483352145398036
3926,1966-08-11,83.110001,83.529999,82.339996,83.019997,83.019997,5700000,1966-08-11,standard,0.9858872043196681,0.999997349546821,4.483450783925083
3927,1966-08-12,83.019997,83.879997,82.57,83.16999799999998,83.16999799999998,6230000,1966-08-12,standard,0.9856633317653711,0.9999587091898207,4.483543050712961
3928,1966-08-15,83.16999799999998,83.690002,82.389999,82.739998,82.739998,5680000,1966-08-15,standard,0.986206247141547,0.9997957544982564,4.483635979115512
3929,1966-08-16,82.709999,82.709999,81.260002,81.629997,81.629997,6130000,1966-08-16,standard,0.9846089321490434,1.0001393929951168,4.483734583049704
3930,1966-08-17,81.629997,81.900002,80.529999,81.18,81.18,6630000,1966-08-17,standard,0.9814350548108365,1.0003645451537806,4.4838347361230095
3931,1966-08-18,81.18,81.379997,79.599998,80.160004,80.160004,7000000,1966-08-18,standard,0.9803517346218699,1.0001908056577868,4.483931640964203
3932,1966-08-19,80.160004,80.779999,79.239998,79.620003,79.620003,7070000,1966-08-19,standard,0.9782306316887769,0.9994565904006807,4.484022644070098
3933,1966-08-22,79.620003,79.879997,77.58000200000002,78.239998,78.239998,8690000,1966-08-22,standard,0.9773904724662812,0.9987540633877102,4.4841095523673005
3934,1966-08-23,78.239998,79.239998,77.050003,78.110001,78.110001,9830000,1966-08-23,standard,0.9738893431069356,0.9983226380622918,4.484191401027092
3935,1966-08-24,78.110001,79.629997,77.91999799999998,79.07,79.07,7050000,1966-08-24,standard,0.9735598644856476,0.9982631055688541,4.484265450126981
3936,1966-08-25,79.07,79.790001,77.800003,78.059998,78.059998,6760000,1966-08-25,standard,0.9763761463073538,0.9981576581501513,4.484337375796736
3937,1966-08-26,77.849998,77.849998,76.099998,76.410004,76.410004,8190000,1966-08-26,standard,0.9735290511979013,0.99749824619463,4.4844124459358845
3938,1966-08-29,76.239998,76.239998,74.18,74.529999,74.529999,10900000,1966-08-29,crisis,0.9689131949537082,0.997425113142206,4.484482542372642
3939,1966-08-30,74.529999,76.459999,73.910004,75.860001,75.860001,11230000,1966-08-30,crisis,0.9634934328816809,0.9977734086447417,4.484537490208017
3940,1966-08-31,75.980003,78.059998,75.980003,77.099998,77.099998,8690000,1966-08-31,crisis,0.967860675965711,0.9977014242108063,4.484578350472509
3941,1966-09-01,77.099998,78.5,76.660004,77.699997,77.699997,6250000,1966-09-01,standard,0.9712098842035071,0.9976108854870644,4.484621846819698
3942,1966-09-02,77.699997,78.199997,76.269997,77.41999799999998,77.41999799999998,6080000,1966-09-02,standard,0.9721434961545217,0.9984195938657509,4.484672689127519
3943,1966-09-06,77.41999799999998,78.160004,76.550003,76.959999,76.959999,4350000,1966-09-06,crisis,0.9706754720665949,0.9990893632660511,4.4847216571343
3944,1966-09-07,76.959999,77.260002,75.769997,76.370003,76.370003,5530000,1966-09-07,crisis,0.9692137563539808,0.9992126264732917,4.484777736482432
3945,1966-09-08,76.370003,76.949997,75.029999,76.050003,76.050003,6660000,1966-09-08,crisis,0.967773471023221,0.9989104999370395,4.4848499113767755
3946,1966-09-09,76.050003,76.940002,75.43,76.290001,76.290001,5280000,1966-09-09,crisis,0.9661322687267003,0.99962066500189,4.484929103532334
3947,1966-09-12,76.470001,78.339996,76.470001,77.910004,77.910004,6780000,1966-09-12,crisis,0.9668279564448852,1.0001546643972987,4.485004628961431
3948,1966-09-13,77.910004,79.160004,77.660004,78.32,78.32,6870000,1966-09-13,crisis,0.9705780426095739,1.0005611484247496,4.485071197623007
3949,1966-09-14,78.32,79.43,77.730003,79.129997,79.129997,6250000,1966-09-14,standard,0.9713230520559006,1.0009849129600714,4.485132113010281
3950,1966-09-15,79.129997,80.599998,78.870003,80.08000200000002,80.08000200000002,6140000,1966-09-15,standard,0.9732293303473276,1.0013683437810526,4.485190604199946
3951,1966-09-16,80.08000200000002,80.809998,79.33000200000002,79.989998,79.989998,5150000,1966-09-16,standard,0.9760319425826895,1.0012079838594077,4.485240423224293
3952,1966-09-19,79.989998,80.5,79.019997,79.589996,79.589996,4920000,1966-09-19,standard,0.9759261915038714,1.0010501369241713,4.485282668435646
3953,1966-09-20,79.589996,79.900002,78.57,79.040001,79.040001,4560000,1966-09-20,standard,0.9753629725599243,1.0004762673333987,4.485309523743395
3954,1966-09-21,79.040001,79.150002,77.519997,77.709999,77.709999,5360000,1966-09-21,standard,0.9740609587720034,1.00022459320966,4.4853176642761925
3955,1966-09-22,77.709999,78.410004,76.809998,77.940002,77.940002,5760000,1966-09-22,crisis,0.9701114273113801,1.0003941154692524,4.485329119331161
3956,1966-09-23,77.940002,78.43,77.150002,77.66999799999998,77.66999799999998,4560000,1966-09-23,crisis,0.970766843763803,1.0003933348813272,4.485347521207273
3957,1966-09-26,77.66999799999998,78.339996,76.879997,77.860001,77.860001,4960000,1966-09-26,crisis,0.970363659558873,1.0000084879824604,4.485361823311441
3958,1966-09-27,77.860001,79.099998,77.559998,78.099998,78.099998,6300000,1966-09-27,crisis,0.9704891647462487,1.000435701483174,4.485383142582553
3959,1966-09-28,78.099998,78.360001,76.699997,77.110001,77.110001,5990000,1966-09-28,crisis,0.9705512158711421,1.0010723783508935,4.485411539530793
3960,1966-09-29,77.110001,77.279999,75.849998,76.309998,76.309998,6110000,1966-09-29,crisis,0.9681517368470276,1.0006106163954733,4.485434638162923
3961,1966-09-30,76.309998,77.089996,75.449997,76.559998,76.559998,6170000,1966-09-30,crisis,0.9657583430930147,1.0006806123620702,4.485444709400715
3962,1966-10-03,76.559998,76.980003,74.709999,74.900002,74.900002,6490000,1966-10-03,crisis,0.9664523582127748,1.000715921274834,4.485447405719653
3963,1966-10-04,74.900002,75.760002,73.910004,75.099998,75.099998,8910000,1966-10-04,crisis,0.9620039758570444,1.0002614102797034,4.485455396634097
3964,1966-10-05,75.099998,76.099998,74.309998,74.690002,74.690002,5880000,1966-10-05,crisis,0.963129918574799,0.9997079339754669,4.485461616423668
3965,1966-10-06,74.690002,75.089996,73.470001,74.050003,74.050003,8110000,1966-10-06,crisis,0.9625315488680282,0.9990613855430358,4.485461924836878
3966,1966-10-07,74.050003,74.66999799999998,72.769997,73.199997,73.199997,8140000,1966-10-07,crisis,0.9611135080158683,0.9985404781670458,4.485456287435892
3967,1966-10-10,73.199997,74.970001,72.279999,74.529999,74.529999,9630000,1966-10-10,crisis,0.9587269718993827,0.9983434240720583,4.4854471724194775
3968,1966-10-11,74.529999,76.199997,74.220001,74.910004,74.910004,8430000,1966-10-11,crisis,0.9627604092272474,0.9983327974636719,4.485437211373533
3969,1966-10-12,74.910004,77.260002,74.370003,77.040001,77.040001,6910000,1966-10-12,crisis,0.963618273437505,0.9986225226446537,4.485428882917664
3970,1966-10-13,77.040001,78.449997,76.220001,76.889999,76.889999,8680000,1966-10-13,crisis,0.9697489372379594,0.9987553305339778,4.485427723064233
3971,1966-10-14,76.889999,77.800003,76.010002,76.599998,76.599998,5610000,1966-10-14,crisis,0.9692970674988569,0.9987726424480353,4.485427800199971
3972,1966-10-17,76.599998,78.410004,76.480003,77.470001,77.470001,5570000,1966-10-17,crisis,0.9686351531920254,0.9985836517542358,4.4854357354211105
3973,1966-10-18,77.470001,79.08000200000002,77.349998,78.68,78.68,7180000,1966-10-18,standard,0.9714262896594411,0.9983000106879292,4.485464501216445
3974,1966-10-19,78.68,79.339996,77.540001,78.050003,78.050003,6460000,1966-10-19,standard,0.9752242870368635,0.9979457550543089,4.485506656741161
3975,1966-10-20,78.050003,78.959999,77.260002,77.839996,77.839996,6840000,1966-10-20,standard,0.9734859990069719,0.9978751085752111,4.4855583961915535
3976,1966-10-21,77.839996,78.620003,77.160004,78.190002,78.190002,5690000,1966-10-21,standard,0.9729170757288477,0.997828249560544,4.485616815188831
3977,1966-10-24,78.190002,79.199997,77.730003,78.41999799999998,78.41999799999998,5780000,1966-10-24,standard,0.9739302422375321,0.9978056881504278,4.4856684289859245
3978,1966-10-25,78.41999799999998,79.220001,77.559998,78.900002,78.900002,6190000,1966-10-25,standard,0.9744811922680777,0.9979004877409742,4.485726879704322
3979,1966-10-26,78.900002,80.290001,78.699997,79.58000200000002,79.58000200000002,6760000,1966-10-26,standard,0.9754852570404763,0.9982498308570157,4.485808146518057
3980,1966-10-27,79.58000200000002,80.720001,79.279999,80.230003,80.230003,6670000,1966-10-27,standard,0.9774261240727287,0.9982031613349797,4.485905599619752
3981,1966-10-28,80.230003,80.910004,79.489998,80.239998,80.239998,6420000,1966-10-28,standard,0.9789819382390658,0.9984461990595584,4.4860086141237225
3982,1966-10-31,80.239998,80.82,79.339996,80.199997,80.199997,5860000,1966-10-31,standard,0.9787893589961159,0.9986474639757875,4.486114414071048
3983,1966-11-01,80.199997,81.18,79.790001,80.809998,80.809998,6480000,1966-11-01,standard,0.9790727774353991,0.9982193907969625,4.486228835877004
3984,1966-11-02,80.809998,81.68,80.300003,80.879997,80.879997,6740000,1966-11-02,standard,0.9808739233998679,0.9980802687974375,4.486354934009514
3985,1966-11-03,80.879997,81.349998,79.980003,80.559998,80.559998,5860000,1966-11-03,standard,0.98137648809011,0.9977390239662457,4.48647536485974
3986,1966-11-04,80.559998,81.209999,79.639999,80.809998,80.809998,6530000,1966-11-04,standard,0.9804407714405243,0.9977658001154194,4.4865842153817965
3987,1966-11-07,80.809998,81.480003,80.160004,80.730003,80.730003,6120000,1966-11-07,standard,0.9805717628899733,0.99831005040399,4.486704446893147
3988,1966-11-09,80.730003,81.900002,80.459999,81.379997,81.379997,8390000,1966-11-09,standard,0.9800822110682689,0.9985549643905391,4.486832567829781
3989,1966-11-10,81.379997,82.43,81.0,81.889999,81.889999,8870000,1966-11-10,standard,0.9814505037954445,0.9989554097072675,4.486960454827084
3990,1966-11-11,81.889999,82.360001,81.269997,81.940002,81.940002,6690000,1966-11-11,standard,0.9825102668530616,0.9992637829762151,4.487100769116327
3991,1966-11-14,81.940002,82.18,80.809998,81.370003,81.370003,6540000,1966-11-14,standard,0.9825916467431309,0.9992844145930698,4.487258190225951
3992,1966-11-15,81.370003,82.07,80.82,81.690002,81.690002,7190000,1966-11-15,standard,0.9807262261225828,0.9995634881767418,4.487417213234254
3993,1966-11-16,81.690002,83.010002,81.550003,82.370003,82.370003,10350000,1966-11-16,standard,0.9815509744918045,0.999579238771958,4.487576393936824
3994,1966-11-17,82.370003,82.800003,81.239998,81.800003,81.800003,8900000,1966-11-17,standard,0.9826541446676372,1.0002976089775018,4.487752811938603
3995,1966-11-18,81.800003,82.050003,80.790001,81.260002,81.260002,6900000,1966-11-18,standard,0.9813085011798077,1.0000488343210496,4.4879486987024695
3996,1966-11-21,81.089996,81.089996,79.510002,80.089996,80.089996,7450000,1966-11-21,standard,0.9796478640253882,0.9997158262102468,4.48815254846236
3997,1966-11-22,80.089996,80.32,78.889999,79.66999799999998,79.66999799999998,6430000,1966-11-22,standard,0.9774062915810545,0.9991342896154096,4.488357418295849
3998,1966-11-23,79.66999799999998,80.849998,79.389999,80.209999,80.209999,7350000,1966-11-23,standard,0.9763348279370445,0.9989831675873546,4.488572022214357
3999,1966-11-25,80.209999,81.370003,79.83000200000002,80.849998,80.849998,6810000,1966-11-25,standard,0.9781742666303422,0.9985952081153644,4.488787444015752
4000,1966-11-28,80.849998,81.379997,79.959999,80.709999,80.709999,7630000,1966-11-28,standard,0.9798067258551146,0.9986932778937644,4.48899038679423
4001,1966-11-29,80.709999,81.160004,79.940002,80.41999799999998,80.41999799999998,7320000,1966-11-29,standard,0.9794024294030141,0.998668579234237,4.489182606047146
4002,1966-11-30,80.41999799999998,80.900002,79.620003,80.449997,80.449997,7230000,1966-11-30,standard,0.978969624400483,0.9982491260615631,4.489371053292887
4003,1966-12-01,80.449997,81.040001,79.660004,80.08000200000002,80.08000200000002,8480000,1966-12-01,standard,0.9792360194219092,0.9980194590466182,4.489564197247931
4004,1966-12-02,80.08000200000002,81.290001,79.489998,80.129997,80.129997,6230000,1966-12-02,standard,0.9780524926044466,0.9981349902541562,4.489754745769928
4005,1966-12-05,80.129997,80.809998,79.599998,80.239998,80.239998,6470000,1966-12-05,standard,0.9775139628335292,0.9987858448501545,4.489940140908507
4006,1966-12-06,80.239998,81.290001,79.949997,80.839996,80.839996,7670000,1966-12-06,standard,0.9780573340069482,0.9985009464991247,4.490130810779052
4007,1966-12-07,80.839996,82.190002,80.589996,81.720001,81.720001,8980000,1966-12-07,standard,0.9800545600846495,0.9981136734527096,4.4903348420460905
4008,1966-12-08,81.720001,82.720001,81.339996,82.050003,82.050003,8370000,1966-12-08,standard,0.9823953823200263,0.9981396565322429,4.490560295159722
4009,1966-12-09,82.050003,82.68,81.33000200000002,82.139999,82.139999,7650000,1966-12-09,standard,0.9830291864052731,0.9983587061136137,4.490786773410005
4010,1966-12-12,82.139999,83.540001,81.940002,83.0,83.0,9530000,1966-12-12,standard,0.982871819002534,0.9987212290323837,4.490992207905768
4011,1966-12-13,83.0,83.879997,82.279999,82.730003,82.730003,9650000,1966-12-13,standard,0.984590002725069,0.9992908900577073,4.491185430381266
4012,1966-12-14,82.730003,83.349998,81.970001,82.639999,82.639999,7470000,1966-12-14,standard,0.9840967724306531,0.9990126854080451,4.491373542393945
4013,1966-12-15,82.639999,82.889999,81.199997,81.639999,81.639999,7150000,1966-12-15,standard,0.9836929359169104,0.9991340526304956,4.491564068252546
4014,1966-12-16,81.639999,82.209999,80.940002,81.58000200000002,81.58000200000002,6980000,1966-12-16,standard,0.9812600162352373,0.9988040473719044,4.491766221311184
4015,1966-12-19,81.58000200000002,82.059998,80.559998,81.269997,81.269997,7340000,1966-12-19,standard,0.9804736780419125,0.9993907067437999,4.491979486668055
